id,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
4934,17791294,Taylor,Manhattan,Hell's Kitchen,40.76878,-73.98719,Private room,110,1,0,,,1,0
4935,17791467,Anthony,Manhattan,Harlem,40.82233,-73.93779,Private room,69,2,249,16/06/2019,4.12,2,132
4936,7157099,Sigi,Brooklyn,Prospect-Lefferts Gardens,40.65732,-73.95991,Private room,85,2,67,04/07/2019,1.56,3,264
4937,13337141,Aurea,Manhattan,Lower East Side,40.71867,-73.98612,Entire home/apt,150,2,121,03/02/2019,2.02,1,0
4938,506909,Nevena,Manhattan,Kips Bay,40.73788,-73.98048,Entire home/apt,170,1,9,21/05/2015,0.15,1,0
4939,16583238,Tommy,Manhattan,Lower East Side,40.72165,-73.98759,Entire home/apt,125,5,12,31/12/2015,0.2,1,0
4940,17820079,Kent,Manhattan,East Village,40.72673,-73.98004,Private room,130,1,191,27/05/2019,3.17,1,0
4941,17820464,Allison,Manhattan,East Village,40.72454,-73.97836,Entire home/apt,145,1,358,03/12/2018,5.96,1,3
4942,747031,Jack,Brooklyn,Williamsburg,40.71466,-73.96429,Entire home/apt,500,1,138,20/12/2017,2.34,1,282
4943,3912009,Brendan,Manhattan,Harlem,40.82193,-73.94499,Private room,95,3,160,01/07/2019,2.78,2,0
4944,17842194,Cathleen,Brooklyn,Crown Heights,40.67893,-73.96262,Entire home/apt,150,4,9,31/12/2017,0.15,2,0
4945,17845064,Ingrid,Queens,Forest Hills,40.73334,-73.85433,Entire home/apt,150,1,0,,,1,364
4946,17224426,Jillian,Brooklyn,Bedford-Stuyvesant,40.68643,-73.92208,Private room,56,2,180,02/01/2019,3.04,1,0
4947,7879349,Abby,Brooklyn,Greenpoint,40.72472,-73.94135,Private room,60,1,1,18/08/2014,0.02,1,0
4948,7458731,Esther,Brooklyn,East Flatbush,40.66123,-73.93428,Entire home/apt,85,3,37,06/08/2018,0.62,1,310
4949,7250241,Irene,Manhattan,Lower East Side,40.71306,-73.98856,Private room,80,5,3,29/08/2015,0.05,1,0
4950,6212988,Kim,Manhattan,West Village,40.73326,-74.00604,Private room,100,3,16,22/03/2016,0.26,1,0
4951,17866326,Rony,Brooklyn,Bushwick,40.70228,-73.92824,Private room,54,3,2,02/01/2017,0.05,2,0
4952,3563304,Fanny,Brooklyn,Bedford-Stuyvesant,40.68537,-73.95693,Entire home/apt,113,4,38,07/07/2019,0.63,1,191
4953,6309019,John,Brooklyn,Williamsburg,40.71474,-73.95662,Entire home/apt,200,2,175,02/07/2019,2.93,1,303
4954,16974369,Robert,Manhattan,Harlem,40.81813,-73.9398,Private room,75,5,5,30/06/2018,0.1,1,0
4955,17874864,Kayvon,Manhattan,Harlem,40.8214,-73.95675,Shared room,200,1,31,01/11/2016,0.53,1,365
4956,1439449,Ilona,Brooklyn,South Slope,40.66308,-73.98309,Entire home/apt,110,30,4,19/05/2016,0.07,1,220
4957,319077,Shell,Brooklyn,Clinton Hill,40.68761,-73.96096,Entire home/apt,500,3,19,05/05/2019,0.36,4,365
4958,17885257,David,Manhattan,Midtown,40.75503,-73.96711,Entire home/apt,180,1,0,,,1,0
4959,15735446,Thomas,Brooklyn,Williamsburg,40.71707,-73.94708,Entire home/apt,200,1,14,30/06/2019,0.24,1,336
4960,2879920,Alberto,Manhattan,Upper East Side,40.76189,-73.96298,Private room,69,60,9,04/04/2016,0.16,2,90
4961,17891677,Arianna,Manhattan,West Village,40.73496,-74.00005,Entire home/apt,200,5,64,24/06/2019,1.09,1,329
4962,7157099,Sigi,Brooklyn,Prospect-Lefferts Gardens,40.65586,-73.95972,Entire home/apt,140,5,7,01/01/2019,0.15,3,14
4963,2120259,Sue,Brooklyn,Crown Heights,40.66518,-73.95109,Private room,45,4,37,24/06/2019,0.64,4,281
4964,6504434,Ayanna,Brooklyn,Sunset Park,40.64993,-74.00191,Private room,35,7,0,,,1,0
4965,3902832,Elizabeth,Brooklyn,Greenpoint,40.7322,-73.95882,Private room,80,3,0,,,1,0
4966,636319,Roger,Brooklyn,South Slope,40.66252,-73.98433,Entire home/apt,150,2,0,,,1,0
4967,7245581,Michael,Manhattan,Washington Heights,40.83365,-73.94059,Entire home/apt,70,180,7,06/07/2018,0.12,19,308
4968,17906693,Earle,Manhattan,Hell's Kitchen,40.76553,-73.9953,Private room,200,2,62,09/06/2019,1.06,1,304
4969,17920050,Deidre,Manhattan,Midtown,40.76524,-73.98018,Entire home/apt,308,2,9,02/12/2018,0.15,1,0
4970,17920926,Gerald,Manhattan,Nolita,40.71987,-73.9947,Entire home/apt,270,5,8,24/08/2018,0.21,1,0
4971,2401823,Erin,Brooklyn,Clinton Hill,40.68695,-73.9631,Entire home/apt,150,3,0,,,1,0
4972,8924899,Theresa,Manhattan,East Village,40.72832,-73.9852,Entire home/apt,365,2,62,01/07/2019,1.02,1,28
4973,6911276,Brian & Arlette,Brooklyn,Clinton Hill,40.6818,-73.96238,Private room,99,1,83,12/06/2019,1.39,1,248
4974,17953139,Oisin,Manhattan,Lower East Side,40.7211,-73.98397,Entire home/apt,175,7,9,07/12/2018,0.27,1,255
4975,298914,Fara,Manhattan,Gramercy,40.73711,-73.98985,Entire home/apt,220,4,60,24/06/2019,1.01,1,4
4976,7499240,Candy,Manhattan,Washington Heights,40.8362,-73.94033,Private room,80,1,3,19/10/2015,0.05,2,314
4977,1673750,Valerie,Brooklyn,Park Slope,40.66617,-73.97593,Entire home/apt,230,2,7,02/01/2016,0.15,1,0
4978,7438973,Telora,Manhattan,Harlem,40.81464,-73.95351,Private room,60,30,2,12/11/2018,0.19,1,183
4979,1239959,Naz,Manhattan,Greenwich Village,40.72802,-73.99644,Private room,120,14,1,23/09/2016,0.03,1,0
4980,18007776,Tyler,Brooklyn,Prospect-Lefferts Gardens,40.65698,-73.95761,Private room,45,14,8,09/06/2019,0.81,4,31
4981,18008945,Francesco,Manhattan,East Harlem,40.79805,-73.94533,Entire home/apt,100,4,50,12/05/2019,0.83,1,12
4982,17891224,Jan,Manhattan,Harlem,40.80612,-73.95678,Entire home/apt,138,4,0,,,1,0
4983,18032197,Domenick,Brooklyn,Sunset Park,40.66273,-73.99111,Entire home/apt,100,4,25,03/01/2019,1.11,1,0
4984,18038832,Crystal & John,Manhattan,Chelsea,40.74767,-73.99393,Entire home/apt,230,1,29,26/05/2019,0.49,1,0
4985,18041691,Sebastien,Manhattan,Harlem,40.80411,-73.95624,Entire home/apt,225,1,5,29/07/2016,0.09,1,0
4986,3771272,Smith O'Brien,Brooklyn,Bedford-Stuyvesant,40.68652,-73.95031,Entire home/apt,120,2,60,30/06/2019,1,1,156
4987,3609048,Ken,Brooklyn,Crown Heights,40.67089,-73.93323,Private room,99,2,8,24/06/2016,0.17,3,365
4988,18051675,Alexandra,Manhattan,Washington Heights,40.85153,-73.93815,Entire home/apt,150,3,0,,,1,0
4989,18018059,Erin,Brooklyn,Bushwick,40.68258,-73.90472,Entire home/apt,122,1,157,01/07/2019,2.64,1,235
4990,11495235,Leslie,Brooklyn,Bushwick,40.70204,-73.92109,Entire home/apt,150,1,2,05/01/2016,0.03,1,0
4991,17943391,Michael,Manhattan,Harlem,40.809,-73.94263,Entire home/apt,140,2,292,26/06/2019,4.95,2,186
4992,3588028,Elisa,Manhattan,Lower East Side,40.72158,-73.98998,Entire home/apt,150,3,18,16/05/2018,0.3,1,0
4993,14898658,Chadanut,Brooklyn,Windsor Terrace,40.65015,-73.97945,Private room,38,30,77,28/04/2019,1.28,11,309
4994,8483704,Patrick,Manhattan,West Village,40.73002,-74.00653,Entire home/apt,200,7,16,02/07/2019,1.09,1,50
4995,6310115,Lanny,Brooklyn,Prospect-Lefferts Gardens,40.65598,-73.95512,Private room,50,1,12,01/01/2019,0.31,1,0
4996,5164854,Lilia,Manhattan,Harlem,40.82071,-73.93813,Private room,45,6,13,14/07/2018,0.23,8,346
4997,18105672,Eric,Brooklyn,Williamsburg,40.71659,-73.9458,Private room,90,30,1,26/07/2015,0.02,1,0
4998,6150064,Sonya,Queens,Astoria,40.76972,-73.9206,Private room,85,2,2,25/08/2015,0.04,1,0
4999,18115202,Robie,Manhattan,East Village,40.7296,-73.99054,Private room,85,1,0,,,1,0
5000,18108212,Adriana,Queens,St. Albans,40.69283,-73.75828,Entire home/apt,108,2,81,27/06/2019,1.35,1,328
5001,18115545,Olivia,Brooklyn,Prospect Heights,40.6751,-73.96558,Entire home/apt,129,3,15,23/05/2019,0.25,1,204
5002,7076239,Annie And Joan,Brooklyn,Fort Greene,40.68744,-73.9747,Entire home/apt,275,2,180,19/06/2019,2.99,2,290
5003,12485770,Raanan,Manhattan,Midtown,40.74596,-73.98411,Entire home/apt,148,30,9,25/03/2019,0.15,9,329
5004,4367602,Anne,Manhattan,Gramercy,40.73389,-73.98724,Entire home/apt,250,31,0,,,1,365
5005,18142696,Morgan,Manhattan,East Village,40.72974,-73.98372,Entire home/apt,160,2,5,20/08/2015,0.08,1,0
5006,16834792,Louis,Brooklyn,Crown Heights,40.66529,-73.9557,Entire home/apt,130,5,150,03/07/2019,2.48,2,309
5007,18146661,Richard,Brooklyn,Park Slope,40.66884,-73.97575,Private room,180,3,192,29/06/2019,3.2,1,60
5008,18147523,Carli,Manhattan,Washington Heights,40.84943,-73.93146,Private room,50,1,14,01/01/2018,0.23,1,0
5009,18150845,Sara,Manhattan,Washington Heights,40.83473,-73.93982,Private room,145,6,61,17/05/2019,1.17,1,257
5010,18151946,Dave,Manhattan,Chinatown,40.71445,-73.99287,Private room,94,7,17,17/04/2017,0.28,1,0
5011,17898189,Danielle,Manhattan,Upper East Side,40.77487,-73.949,Entire home/apt,180,2,24,27/09/2015,0.41,1,0
5012,146825,Masaki,Manhattan,Nolita,40.72061,-73.99472,Private room,80,6,3,26/03/2016,0.07,1,0
5013,18156556,Rachel,Brooklyn,Bedford-Stuyvesant,40.68274,-73.91856,Entire home/apt,97,3,15,30/09/2018,0.25,1,0
5014,11430190,Maria,Brooklyn,Bedford-Stuyvesant,40.69576,-73.94082,Entire home/apt,90,2,51,29/10/2018,0.86,1,179
5015,14157138,Justa,Brooklyn,Brownsville,40.66748,-73.92554,Entire home/apt,70,2,56,29/10/2018,0.94,1,1
5016,16809056,Jason,Queens,Astoria,40.75997,-73.90926,Entire home/apt,120,3,29,02/08/2016,0.55,1,0
5017,17958831,Tomer,Manhattan,Kips Bay,40.74173,-73.97906,Entire home/apt,120,3,116,29/05/2019,1.95,1,261
5018,18170442,Giuliana,Manhattan,Financial District,40.7055,-74.00866,Entire home/apt,165,1,0,,,1,0
5019,1921498,Pedro Pablo,Manhattan,Washington Heights,40.84464,-73.9355,Private room,59,9,26,25/05/2019,0.44,3,109
5020,18183144,Timothy,Brooklyn,Flatbush,40.64802,-73.97095,Private room,91,3,33,01/07/2019,0.65,1,90
5021,18189519,Irma,Queens,Bay Terrace,40.77995,-73.78506,Entire home/apt,184,3,146,19/06/2019,2.46,1,143
5022,18198406,Joseph,Brooklyn,Bedford-Stuyvesant,40.692,-73.93852,Private room,45,1,13,31/07/2017,0.26,1,0
5023,8410380,Marshall,Manhattan,Gramercy,40.73755,-73.98595,Private room,150,4,147,14/06/2019,2.44,1,344
5024,11976676,David,Manhattan,Harlem,40.80465,-73.95365,Entire home/apt,139,3,24,26/04/2017,0.49,1,0
5025,17450462,Esther,Manhattan,Harlem,40.82544,-73.9402,Private room,65,7,45,09/06/2019,0.92,1,290
5026,2033003,Darren,Manhattan,East Village,40.72966,-73.98515,Private room,65,2,13,05/05/2019,0.28,2,157
5027,461269,Anna,Brooklyn,Prospect Heights,40.67426,-73.96586,Private room,150,2,13,01/05/2016,0.26,1,0
5028,18212957,Eddie,Queens,Astoria,40.7638,-73.91622,Entire home/apt,115,2,5,30/12/2015,0.08,1,0
5029,4421323,Justin,Manhattan,Financial District,40.70883,-74.01266,Entire home/apt,299,7,6,29/04/2018,0.19,1,0
5030,18219988,Deanna,Brooklyn,Flatbush,40.63981,-73.95712,Entire home/apt,80,2,103,27/05/2019,1.7,1,0
5031,2383619,Elma,Brooklyn,Carroll Gardens,40.68184,-73.99308,Private room,80,21,88,02/04/2018,1.5,1,364
5032,16669342,Matthew,Brooklyn,Clinton Hill,40.69741,-73.96942,Entire home/apt,100,1,0,,,1,0
5033,18225315,Alain,Manhattan,Chelsea,40.74016,-74.00049,Private room,135,1,14,14/12/2015,0.27,1,0
5034,6643482,Andy,Brooklyn,Prospect-Lefferts Gardens,40.65554,-73.96046,Private room,80,2,122,06/06/2019,2.07,1,227
5035,17619450,Sean,Brooklyn,Flatbush,40.63631,-73.95313,Private room,69,1,4,20/10/2015,0.09,1,0
5036,18212433,Veronique Camille,Manhattan,East Harlem,40.7946,-73.94105,Private room,75,30,2,05/08/2018,0.04,8,352
5037,14273136,Allegra,Brooklyn,Park Slope,40.66981,-73.98462,Entire home/apt,94,10,26,22/06/2019,0.52,1,0
5038,18254730,Valeria,Brooklyn,South Slope,40.66748,-73.98971,Entire home/apt,192,4,6,28/04/2019,0.14,1,8
5039,18212433,Veronique Camille,Manhattan,East Harlem,40.79319,-73.94209,Private room,50,21,3,12/02/2019,0.3,8,350
5040,18212433,Veronique Camille,Manhattan,East Harlem,40.7942,-73.94136,Private room,58,21,2,04/07/2017,0.04,8,331
5041,4666670,Jeanny,Queens,Long Island City,40.76481,-73.93163,Entire home/apt,120,6,25,21/05/2019,0.42,4,346
5042,6472334,Matthew,Brooklyn,Williamsburg,40.71286,-73.96244,Private room,69,2,11,29/04/2016,0.18,2,0
5043,2574452,Samita,Queens,Jackson Heights,40.75193,-73.89085,Private room,50,4,2,20/09/2014,0.03,1,0
5044,18260128,Neal,Manhattan,Harlem,40.82279,-73.94947,Entire home/apt,125,3,8,13/08/2018,0.13,1,0
5045,18260299,Ota,Brooklyn,Bushwick,40.69217,-73.90768,Private room,50,30,14,10/06/2019,0.23,6,88
5046,18264329,Joaquin,Brooklyn,Sunset Park,40.64894,-74.00621,Private room,85,3,47,23/06/2019,0.81,1,299
5047,11674837,Christopher,Queens,Ridgewood,40.70554,-73.90729,Private room,59,1,173,19/06/2019,2.87,3,352
5048,13347167,AFI Apartments,Manhattan,Upper East Side,40.77274,-73.95732,Entire home/apt,130,30,3,10/08/2018,0.08,29,308
5049,3038687,Karen,Manhattan,Lower East Side,40.71749,-73.99016,Entire home/apt,104,30,11,16/03/2019,0.19,8,80
5050,12306481,Pao,Queens,Sunnyside,40.74365,-73.91632,Entire home/apt,95,30,8,21/11/2018,0.16,3,332
5051,18212433,Veronique Camille,Manhattan,Hell's Kitchen,40.76385,-73.9905,Entire home/apt,199,5,40,20/05/2019,0.68,8,43
5052,5652395,Julio,Bronx,Concourse,40.81954,-73.92715,Private room,105,1,3,16/09/2018,0.14,2,365
5053,3562322,Lord Daniel,Brooklyn,Bedford-Stuyvesant,40.68599,-73.95182,Private room,34,6,81,04/07/2019,1.35,3,92
5054,14905237,Tina,Brooklyn,Flatbush,40.64372,-73.95969,Entire home/apt,120,3,12,19/08/2018,0.22,1,0
5055,1279211,Aldo,Bronx,Concourse Village,40.82603,-73.92312,Entire home/apt,87,6,11,04/06/2019,0.28,1,0
5056,3552711,Louann,Queens,Queens Village,40.7229,-73.7462,Entire home/apt,125,1,30,14/03/2019,0.5,2,158
5057,10262649,Andrew,Brooklyn,Bushwick,40.68779,-73.90521,Entire home/apt,170,2,41,25/01/2016,0.69,2,0
5058,18287550,Grace,Manhattan,Upper East Side,40.77242,-73.96212,Entire home/apt,250,7,3,31/12/2016,0.06,1,0
5059,18289867,Dan,Manhattan,East Harlem,40.79032,-73.94523,Private room,55,1,3,27/08/2014,0.05,1,0
5060,18297103,Beatriz,Queens,Sunnyside,40.74269,-73.91518,Private room,80,1,57,08/06/2019,0.97,1,253
5061,12306481,Pao,Queens,Sunnyside,40.74493,-73.91528,Entire home/apt,95,30,10,19/04/2019,0.28,3,332
5062,3325418,Patricia,Manhattan,Morningside Heights,40.80309,-73.96367,Private room,150,1,13,15/04/2019,1.27,3,273
5063,740032,Dexter,Brooklyn,Windsor Terrace,40.65413,-73.97684,Entire home/apt,140,5,28,07/07/2019,0.6,1,192
5064,3096525,Kini,Brooklyn,Bedford-Stuyvesant,40.67927,-73.93208,Entire home/apt,150,3,117,21/06/2019,1.96,1,242
5065,6050632,Yana,Manhattan,Lower East Side,40.72138,-73.98371,Entire home/apt,159,3,1,28/08/2014,0.02,1,0
5066,7245581,Michael,Manhattan,Chelsea,40.74994,-73.99612,Entire home/apt,95,75,13,30/04/2019,0.23,19,245
5067,7503643,Vida,Brooklyn,Greenpoint,40.72705,-73.94033,Entire home/apt,159,30,3,09/09/2016,0.08,52,365
5068,18343265,Melissa,Brooklyn,Bushwick,40.69942,-73.91209,Private room,65,4,18,22/12/2015,0.3,1,0
5069,17917168,Karina,Brooklyn,Sunset Park,40.65046,-74.00402,Entire home/apt,100,1,26,24/03/2019,2.52,1,0
5070,3563235,Andra,Manhattan,East Village,40.72135,-73.98,Private room,85,5,12,06/09/2016,0.2,1,0
5071,534776,Shawna,Brooklyn,Prospect Heights,40.6786,-73.96694,Entire home/apt,175,2,25,05/01/2019,0.43,1,2
5072,18388112,Brett,Brooklyn,Carroll Gardens,40.68235,-73.99806,Entire home/apt,175,3,4,03/10/2016,0.07,1,0
5073,16916853,Olga,Brooklyn,Sheepshead Bay,40.58363,-73.93553,Entire home/apt,260,7,3,13/03/2017,0.05,2,363
5074,2052361,Katya,Brooklyn,Prospect-Lefferts Gardens,40.6553,-73.95816,Entire home/apt,80,3,24,23/06/2019,0.4,3,19
5075,18397763,Seun And Marie,Brooklyn,Bedford-Stuyvesant,40.68635,-73.93246,Private room,69,2,56,02/07/2019,0.95,7,66
5076,10263308,Isaiah,Brooklyn,Bedford-Stuyvesant,40.68949,-73.92784,Entire home/apt,100,3,36,02/08/2018,0.6,1,89
5077,5909599,Danica,Queens,Ditmars Steinway,40.77591,-73.9145,Private room,85,1,31,04/06/2019,0.51,2,84
5078,14945045,Anna,Brooklyn,Bay Ridge,40.63777,-74.02497,Entire home/apt,95,3,2,23/08/2015,0.03,1,0
5079,2119276,Host,Manhattan,Upper East Side,40.76043,-73.95992,Entire home/apt,160,30,15,07/04/2019,0.25,39,333
5080,946672,Josh,Brooklyn,Kensington,40.63402,-73.97556,Private room,49,2,6,05/09/2016,0.1,1,0
5081,17525930,Jillian,Brooklyn,Williamsburg,40.71566,-73.941,Private room,65,1,35,13/11/2016,0.88,1,0
5082,2119276,Host,Manhattan,Gramercy,40.73568,-73.98062,Entire home/apt,150,30,2,07/08/2015,0.03,39,331
5083,1475015,Mike,Manhattan,Hell's Kitchen,40.76073,-73.99215,Entire home/apt,115,30,3,22/02/2016,0.06,52,342
5084,681225,Haya,Queens,Rockaway Beach,40.5903,-73.8143,Private room,113,2,36,07/07/2019,0.74,1,365
5085,1475015,Mike,Manhattan,Hell's Kitchen,40.76882,-73.98699,Entire home/apt,110,30,10,15/03/2019,0.18,52,323
5086,7920086,Susan,Manhattan,East Harlem,40.78698,-73.944,Private room,75,11,14,15/03/2018,0.23,3,0
5087,15784,Francesco,Manhattan,Midtown,40.7509,-73.96963,Entire home/apt,250,5,2,07/08/2017,0.04,1,0
5088,18492106,Sharon,Bronx,Wakefield,40.88855,-73.85127,Private room,50,7,12,15/09/2018,0.55,1,0
5089,18495460,Frank,Brooklyn,Crown Heights,40.6737,-73.95335,Entire home/apt,81,30,99,06/01/2019,1.67,3,318
5090,12327430,Marco,Manhattan,Hell's Kitchen,40.76625,-73.99387,Private room,69,3,168,23/06/2019,2.88,2,129
5091,8182126,Maggie,Brooklyn,Greenpoint,40.71952,-73.94844,Private room,125,5,1,14/05/2016,0.03,2,0
5092,3344830,Caitlin,Brooklyn,Williamsburg,40.71202,-73.96665,Private room,65,5,2,04/01/2015,0.03,1,0
5093,18556644,Heike,Manhattan,East Village,40.73312,-73.99097,Entire home/apt,150,62,0,,,1,358
5094,16098958,Jeremy & Laura,Manhattan,Upper East Side,40.77448,-73.96102,Entire home/apt,175,30,2,30/05/2019,0.06,96,281
5095,18565670,Maia,Brooklyn,Midwood,40.62401,-73.95775,Private room,49,2,26,15/04/2019,0.54,1,362
5096,8200795,Brooke,Manhattan,Nolita,40.72168,-73.99544,Entire home/apt,191,3,51,30/06/2019,0.88,1,55
5097,14041891,Tom,Manhattan,Flatiron District,40.7411,-73.98455,Entire home/apt,200,4,0,,,1,0
5098,18567895,Ryan,Manhattan,Hell's Kitchen,40.76522,-73.99486,Entire home/apt,250,2,6,17/06/2016,0.11,1,0
5099,710916,Adam,Brooklyn,Crown Heights,40.67541,-73.94408,Entire home/apt,216,1,233,02/07/2019,3.89,1,295
5100,18570567,Gisela,Brooklyn,Bedford-Stuyvesant,40.68412,-73.95039,Entire home/apt,200,3,0,,,1,0
5101,18272570,Qian,Brooklyn,Williamsburg,40.70917,-73.94918,Private room,119,2,43,30/06/2016,0.72,1,0
5102,13347167,AFI Apartments,Manhattan,Upper East Side,40.77222,-73.95604,Entire home/apt,118,30,4,02/02/2019,0.08,29,341
5103,6913016,Alicia,Manhattan,Midtown,40.74911,-73.98202,Private room,95,3,67,11/06/2019,1.65,1,355
5104,5872286,Tim,Brooklyn,Greenpoint,40.73526,-73.95375,Entire home/apt,110,3,34,19/05/2018,0.57,1,12
5105,17544112,Robert,Brooklyn,Bay Ridge,40.62356,-74.024,Entire home/apt,170,4,137,04/07/2019,2.55,1,302
5106,18594426,Amanda,Manhattan,Upper East Side,40.7729,-73.95276,Entire home/apt,99,3,9,30/05/2019,0.15,1,0
5107,16437254,Benjamin,Brooklyn,Bedford-Stuyvesant,40.68337,-73.95819,Entire home/apt,172,30,9,27/03/2019,0.16,21,342
5108,6966831,Victoria,Queens,Sunnyside,40.74532,-73.91974,Private room,75,2,3,23/07/2015,0.06,1,0
5109,4578923,Normandy,Brooklyn,Bedford-Stuyvesant,40.69437,-73.95841,Private room,50,5,18,19/05/2019,0.79,1,0
5110,2702080,Drew & Kristen,Brooklyn,Bedford-Stuyvesant,40.6916,-73.94714,Private room,77,2,145,02/06/2019,2.42,1,365
5111,2076525,Douglas,Brooklyn,Navy Yard,40.69839,-73.97666,Entire home/apt,125,14,15,18/06/2019,0.41,1,32
5112,18681479,Pamela,Queens,Sunnyside,40.74189,-73.92375,Private room,75,2,111,24/06/2019,1.89,1,348
5113,9553177,Joshua,Manhattan,Harlem,40.80677,-73.94977,Entire home/apt,350,2,13,09/06/2017,0.35,1,0
5114,2120259,Sue,Brooklyn,Crown Heights,40.66709,-73.9514,Private room,55,4,27,05/07/2019,0.46,4,261
5115,18693665,Linda Green And Norga,Brooklyn,Bedford-Stuyvesant,40.68138,-73.95018,Entire home/apt,99,2,216,24/06/2019,3.61,1,321
5116,17051201,G,Brooklyn,Park Slope,40.67164,-73.97761,Entire home/apt,545,2,6,29/12/2018,0.12,3,227
5117,7474069,Carrie,Manhattan,Washington Heights,40.84686,-73.94181,Private room,70,2,277,13/06/2019,4.67,3,244
5118,378737,Parris,Brooklyn,Bedford-Stuyvesant,40.68908,-73.92893,Private room,250,2,0,,,1,365
5119,18726889,Suzanne,Brooklyn,Bushwick,40.68781,-73.91377,Entire home/apt,150,4,2,21/08/2014,0.03,1,0
5120,2955491,Natsuko,Brooklyn,Bushwick,40.69753,-73.93619,Private room,55,2,20,25/06/2019,0.41,1,19
5121,18030682,Amanda,Brooklyn,Crown Heights,40.67472,-73.94737,Entire home/apt,100,7,46,29/06/2019,0.87,1,0
5122,15817252,Nicole,Brooklyn,Clinton Hill,40.69494,-73.96888,Entire home/apt,100,5,7,04/01/2017,0.12,1,0
5123,2640773,Nick,Brooklyn,Bedford-Stuyvesant,40.68822,-73.94357,Entire home/apt,95,2,116,29/05/2019,2.18,1,226
5124,16098958,Jeremy & Laura,Manhattan,Gramercy,40.73632,-73.98475,Entire home/apt,175,30,0,,,96,312
5125,18690148,Luci,Manhattan,Upper West Side,40.77905,-73.97939,Entire home/apt,200,4,22,01/07/2019,0.45,1,2
5126,5771331,Alex,Manhattan,Greenwich Village,40.72858,-73.99951,Entire home/apt,190,1,20,04/05/2016,0.33,1,0
5127,4765290,Emily,Brooklyn,Bedford-Stuyvesant,40.68769,-73.95333,Private room,65,2,3,08/08/2016,0.06,1,0
5128,2461535,Andriana,Brooklyn,Fort Greene,40.68927,-73.96957,Entire home/apt,400,2,120,23/06/2019,2.05,1,300
5129,11371357,Julienne,Brooklyn,Kensington,40.64644,-73.9756,Entire home/apt,95,1,10,29/12/2018,0.21,1,0
5130,2267864,Gary,Manhattan,West Village,40.73419,-74.00213,Entire home/apt,197,2,207,30/06/2019,3.46,2,166
5131,2673332,Alexandra,Brooklyn,Kensington,40.64295,-73.97632,Entire home/apt,395,3,20,14/08/2018,0.34,1,9
5132,17696653,Arleta,Brooklyn,Bedford-Stuyvesant,40.69134,-73.94468,Private room,100,1,2,28/08/2016,0.04,1,365
5133,1010344,Ian & Sady,Brooklyn,Bedford-Stuyvesant,40.68592,-73.95502,Entire home/apt,200,3,6,01/01/2016,0.1,1,0
5134,18646528,Catherine,Brooklyn,Williamsburg,40.71385,-73.94156,Entire home/apt,165,3,6,01/04/2017,0.1,1,0
5135,1176165,Corey,Brooklyn,Carroll Gardens,40.68431,-73.99782,Entire home/apt,145,5,4,07/11/2015,0.07,1,0
5136,807340,Kevin,Brooklyn,Brownsville,40.66827,-73.92509,Entire home/apt,75,1,135,01/07/2019,2.27,1,174
5137,18138735,Jed,Manhattan,Gramercy,40.73343,-73.98634,Entire home/apt,180,3,72,02/01/2019,1.22,1,25
5138,18836774,Jime,Manhattan,Upper East Side,40.77542,-73.95437,Private room,73,4,48,19/01/2019,0.8,5,153
